analysis_id	tree_tip_label	sample_id_canonical	assembly_accession	prn_state	prn_mechanism_call	prn_event_id	country_iso3	year	selection_roles	nearest_to_disrupted_tip_count	nearest_neighbor_min_rank	nearest_neighbor_min_distance	source_disrupted_tip_examples	is_public_longread_or_hybrid	read_accessions
full_manifest_proxy_k3_neighborhood	SAMN10176983	SAMN10176983	GCA_008820285.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9131562
full_manifest_proxy_k3_neighborhood	SAMN10176984	SAMN10176984	GCA_008820145.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9131523
full_manifest_proxy_k3_neighborhood	SAMN10176985	SAMN10176985	GCA_008820005.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9131524
full_manifest_proxy_k3_neighborhood	SAMN10182667	SAMN10182667	GCA_008822765.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9131572
full_manifest_proxy_k3_neighborhood	SAMN10182669	SAMN10182669	GCA_008822745.1	intact	intact	prn_evt_intact	USA	2017	nearest_intact_neighbor	3	1	0.02012244	SAMN08469397;SAMN10161207;SAMN10182729	True	SRR9131583
full_manifest_proxy_k3_neighborhood	SAMN10182670	SAMN10182670	GCA_008822725.1	intact	intact	prn_evt_intact	USA	2017	nearest_intact_neighbor	10	2	0.01894732	SAMN03464279;SAMN04388406;SAMN08136986;SAMN08136991;SAMN08469401;SAMN10161215;SAMN10176198;SAMN10176201;SAMN11822394;SAMN11822395	True	SRR9131582
full_manifest_proxy_k3_neighborhood	SAMN10182671	SAMN10182671	GCA_008822705.1	intact	intact	prn_evt_intact	USA	2017	nearest_intact_neighbor	3	2	0.01894732	SAMN03854500;SAMN10176198;SAMN10182677	True	SRR9131703
full_manifest_proxy_k3_neighborhood	SAMN10182672	SAMN10182672	GCA_008822685.1	intact	intact	prn_evt_intact	USA	2017	nearest_intact_neighbor	18	1	0.01622294	SAMN04221192;SAMN04221198;SAMN04383576;SAMN05716051;SAMN08164943;SAMN08395629;SAMN08524464;SAMN10161200;SAMN10176197;SAMN10176209	True	SRR9131702
full_manifest_proxy_k3_neighborhood	SAMN10182673	SAMN10182673	GCA_008822665.1	intact	intact	prn_evt_intact	USA	2017	nearest_intact_neighbor	2	3	0.02062955	SAMN03464279;SAMN08136986	True	SRR9131701
full_manifest_proxy_k3_neighborhood	SAMN10182674	SAMN10182674	GCA_008822645.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988833
full_manifest_proxy_k3_neighborhood	SAMN10182675	SAMN10182675	GCA_008822625.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988834
full_manifest_proxy_k3_neighborhood	SAMN10182676	SAMN10182676	GCA_008822605.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988839
full_manifest_proxy_k3_neighborhood	SAMN10182677	SAMN10182677	GCA_008822585.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988840
full_manifest_proxy_k3_neighborhood	SAMN10182678	SAMN10182678	GCA_008822565.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2017	disrupted_target					True	SRR9131552
full_manifest_proxy_k3_neighborhood	SAMN10182679	SAMN10182679	GCA_008822545.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2017	disrupted_target					True	SRR9131551
full_manifest_proxy_k3_neighborhood	SAMN10182680	SAMN10182680	GCA_008822525.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2017	disrupted_target					True	SRR9131550
full_manifest_proxy_k3_neighborhood	SAMN10182681	SAMN10182681	GCA_008822505.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2017	disrupted_target					True	SRR9131549
full_manifest_proxy_k3_neighborhood	SAMN10182682	SAMN10182682	GCA_008822485.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9131558
full_manifest_proxy_k3_neighborhood	SAMN10182683	SAMN10182683	GCA_008822465.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9131585
full_manifest_proxy_k3_neighborhood	SAMN10182684	SAMN10182684	GCA_008822445.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988837
full_manifest_proxy_k3_neighborhood	SAMN10182685	SAMN10182685	GCA_008822425.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988838
full_manifest_proxy_k3_neighborhood	SAMN10182686	SAMN10182686	GCA_008822405.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988831
full_manifest_proxy_k3_neighborhood	SAMN10182687	SAMN10182687	GCA_008822385.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988832
full_manifest_proxy_k3_neighborhood	SAMN10182688	SAMN10182688	GCA_008822365.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988815
full_manifest_proxy_k3_neighborhood	SAMN10182689	SAMN10182689	GCA_008822345.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988816
full_manifest_proxy_k3_neighborhood	SAMN10182690	SAMN10182690	GCA_008822325.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988813
full_manifest_proxy_k3_neighborhood	SAMN10182691	SAMN10182691	GCA_008822305.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988814
full_manifest_proxy_k3_neighborhood	SAMN10182692	SAMN10182692	GCA_008822285.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988819
full_manifest_proxy_k3_neighborhood	SAMN10182694	SAMN10182694	GCA_008822265.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988817
full_manifest_proxy_k3_neighborhood	SAMN10182695	SAMN10182695	GCA_008822245.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988818
full_manifest_proxy_k3_neighborhood	SAMN10182696	SAMN10182696	GCA_008822225.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988811
full_manifest_proxy_k3_neighborhood	SAMN10182697	SAMN10182697	GCA_008822205.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988747
full_manifest_proxy_k3_neighborhood	SAMN10182699	SAMN10182699	GCA_008822065.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2017	disrupted_target					True	SRR9988745
full_manifest_proxy_k3_neighborhood	SAMN10182700	SAMN10182700	GCA_008822045.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2017	disrupted_target					True	SRR9988751
full_manifest_proxy_k3_neighborhood	SAMN10182701	SAMN10182701	GCA_008822025.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2017	disrupted_target					True	SRR9988750
full_manifest_proxy_k3_neighborhood	SAMN10182702	SAMN10182702	GCA_008822005.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2017	disrupted_target					True	SRR9988749
full_manifest_proxy_k3_neighborhood	SAMN10182703	SAMN10182703	GCA_008821985.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2017	disrupted_target					True	SRR9988748
full_manifest_proxy_k3_neighborhood	SAMN10182704	SAMN10182704	GCA_008821965.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2017	disrupted_target					True	SRR9988753
full_manifest_proxy_k3_neighborhood	SAMN10182705	SAMN10182705	GCA_008821945.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2017	disrupted_target					True	SRR9988752
full_manifest_proxy_k3_neighborhood	SAMN10182706	SAMN10182706	GCA_008821925.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2017	disrupted_target					True	SRR9988777
full_manifest_proxy_k3_neighborhood	SAMN10182707	SAMN10182707	GCA_008821905.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2017	disrupted_target					True	SRR9988778
full_manifest_proxy_k3_neighborhood	SAMN10182708	SAMN10182708	GCA_008821885.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2017	disrupted_target					True	SRR9988779
full_manifest_proxy_k3_neighborhood	SAMN10182709	SAMN10182709	GCA_008821865.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2017	disrupted_target					True	SRR9988780
full_manifest_proxy_k3_neighborhood	SAMN10182710	SAMN10182710	GCA_008821845.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2017	disrupted_target					True	SRR9988773
full_manifest_proxy_k3_neighborhood	SAMN10182711	SAMN10182711	GCA_008821825.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2017	disrupted_target					True	SRR9988774
full_manifest_proxy_k3_neighborhood	SAMN10182712	SAMN10182712	GCA_008821805.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2017	disrupted_target					True	SRR9988775
full_manifest_proxy_k3_neighborhood	SAMN10182713	SAMN10182713	GCA_008821785.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988776
full_manifest_proxy_k3_neighborhood	SAMN10182722	SAMN10182722	GCA_050563165.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2017	disrupted_target					True	SRR9988843
full_manifest_proxy_k3_neighborhood	SAMN10182724	SAMN10182724	GCA_008821765.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988732
full_manifest_proxy_k3_neighborhood	SAMN10182726	SAMN10182726	GCA_008821745.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988739
full_manifest_proxy_k3_neighborhood	SAMN10182728	SAMN10182728	GCA_008821725.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988737
full_manifest_proxy_k3_neighborhood	SAMN10182729	SAMN10182729	GCA_008821705.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988734
full_manifest_proxy_k3_neighborhood	SAMN10182730	SAMN10182730	GCA_008821685.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988735
full_manifest_proxy_k3_neighborhood	SAMN10182731	SAMN10182731	GCA_008821665.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988742
full_manifest_proxy_k3_neighborhood	SAMN10182732	SAMN10182732	GCA_008821645.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988743
full_manifest_proxy_k3_neighborhood	SAMN10298211	SAMN10298211	GCA_008823065.1	intact	intact	prn_evt_intact	USA	1995	nearest_intact_neighbor	4	3	0.01140445	SAMN03216671;SAMN03702664;SAMN04383580;SAMN05716052	True	SRR9123573
full_manifest_proxy_k3_neighborhood	SAMN10298212	SAMN10298212	GCA_008823045.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2012	disrupted_target					True	SRR9123516
full_manifest_proxy_k3_neighborhood	SAMN10298213	SAMN10298213	GCA_008823025.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2012	disrupted_target					True	SRR9123527
full_manifest_proxy_k3_neighborhood	SAMN10298215	SAMN10298215	GCA_008822985.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2015	disrupted_target					True	SRR9118290
full_manifest_proxy_k3_neighborhood	SAMN10298216	SAMN10298216	GCA_008822965.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2014	disrupted_target					True	SRR9118265
full_manifest_proxy_k3_neighborhood	SAMN10298217	SAMN10298217	GCA_008822945.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2015	disrupted_target					True	SRR9118455
full_manifest_proxy_k3_neighborhood	SAMN10298219	SAMN10298219	GCA_008822905.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2015	disrupted_target					True	SRR9118373
full_manifest_proxy_k3_neighborhood	SAMN10298220	SAMN10298220	GCA_008822885.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2016	disrupted_target					True	SRR9118369
full_manifest_proxy_k3_neighborhood	SAMN10298222	SAMN10298222	GCA_008822845.1	intact	intact	prn_evt_intact	USA	2016	nearest_intact_neighbor	2	2	0.02386888	SAMN02436242;SAMN08395638	True	SRR9131543
full_manifest_proxy_k3_neighborhood	SAMN10298223	SAMN10298223	GCA_008822825.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988812
full_manifest_proxy_k3_neighborhood	SAMN10298224	SAMN10298224	GCA_008822785.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988741
full_manifest_proxy_k3_neighborhood	SAMN10298225	SAMN10298225	GCA_008822805.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2017	disrupted_target					True	SRR9988738
full_manifest_proxy_k3_neighborhood	SAMN10457989	SAMN10457989	GCA_003860305.1	intact	intact	prn_evt_intact	IND	2017	nearest_intact_neighbor	3	1	0.01942662	SAMN08524463;SAMN11539735;SAMN12585515	True	
full_manifest_proxy_k3_neighborhood	SAMN11539630	SAMN11539630	GCA_050563135.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2018	disrupted_target					True	SRR9002921
full_manifest_proxy_k3_neighborhood	SAMN11539639	SAMN11539639	GCA_050563175.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2018	disrupted_target					True	SRR9002914
full_manifest_proxy_k3_neighborhood	SAMN11539644	SAMN11539644	GCA_050563145.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2018	disrupted_target					True	SRR9002815
full_manifest_proxy_k3_neighborhood	SAMN11539649	SAMN11539649	GCA_050563155.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2018	disrupted_target					True	SRR9002822
full_manifest_proxy_k3_neighborhood	SAMN11539654	SAMN11539654	GCA_050563105.1	intact	intact	prn_evt_intact	USA	2018	nearest_intact_neighbor	1	3	0.02293811	SAMN04383597	True	SRR9002886
full_manifest_proxy_k3_neighborhood	SAMN11539664	SAMN11539664	GCA_050563075.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2018	disrupted_target					True	SRR9002907
full_manifest_proxy_k3_neighborhood	SAMN11539669	SAMN11539669	GCA_050563125.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2018	disrupted_target					True	SRR9002902
full_manifest_proxy_k3_neighborhood	SAMN11539675	SAMN11539675	GCA_050563095.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2018	disrupted_target					True	SRR10250495;SRR9002877
full_manifest_proxy_k3_neighborhood	SAMN11539676	SAMN11539676	GCA_027271095.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1042	USA	2018	disrupted_target					True	SRR10250494;SRR9002880
full_manifest_proxy_k3_neighborhood	SAMN11539677	SAMN11539677	GCA_050563085.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2018	disrupted_target					True	SRR10250484;SRR9002879
full_manifest_proxy_k3_neighborhood	SAMN11539678	SAMN11539678	GCA_050563065.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2018	disrupted_target					True	SRR10250483;SRR9002872
full_manifest_proxy_k3_neighborhood	SAMN11539679	SAMN11539679	GCA_050563035.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2018	disrupted_target					True	SRR10250482;SRR9002871
full_manifest_proxy_k3_neighborhood	SAMN11539680	SAMN11539680	GCA_050563055.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2018	disrupted_target					True	SRR10250481;SRR9002895
full_manifest_proxy_k3_neighborhood	SAMN11539681	SAMN11539681	GCA_050562995.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1042	USA	2018	disrupted_target					True	SRR9002896
full_manifest_proxy_k3_neighborhood	SAMN11539691	SAMN11539691	GCA_027271115.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2018	disrupted_target					True	SRR9002836
full_manifest_proxy_k3_neighborhood	SAMN11539696	SAMN11539696	GCA_050563045.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2018	disrupted_target					True	SRR9002839
full_manifest_proxy_k3_neighborhood	SAMN11539703	SAMN11539703	GCA_050562965.1	intact	intact	prn_evt_intact	USA	2018	nearest_intact_neighbor	1	1	0.02036862	SAMN02436205	True	SRR9002869
full_manifest_proxy_k3_neighborhood	SAMN11539705	SAMN11539705	GCA_050562985.1	intact	intact	prn_evt_intact	USA	2018	nearest_intact_neighbor	18	1	0.01941542	SAMN04221192;SAMN04221198;SAMN04383576;SAMN05716051;SAMN08164943;SAMN08395629;SAMN08524464;SAMN10161200;SAMN10176197;SAMN10176209	True	SRR9002863
full_manifest_proxy_k3_neighborhood	SAMN11539725	SAMN11539725	GCA_050562975.1	disrupted	coding_disrupted_other	prn_evt_other_disruption__insertion_like__gap1040	USA	2018	disrupted_target					True	SRR9002849
full_manifest_proxy_k3_neighborhood	SAMN11539730	SAMN11539730	GCA_050562955.1	disrupted	coding_disrupted_other	prn_evt_other_disruption__insertion_like__gap1042	USA	2018	disrupted_target					True	SRR9002920
full_manifest_proxy_k3_neighborhood	SAMN11539731	SAMN11539731	GCA_050562925.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2018	disrupted_target					True	SRR9002919
full_manifest_proxy_k3_neighborhood	SAMN11539735	SAMN11539735	GCA_050562945.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1042	USA	2018	disrupted_target					True	SRR9002915
full_manifest_proxy_k3_neighborhood	SAMN11821631	SAMN11821631	GCA_013168655.1	intact	intact	prn_evt_intact	USA	2002	nearest_intact_neighbor	3	3	0.01254541	SAMN10182704;SAMN10298220;SAMN18620760	True	SRR9123574
