segment_id	segment_type	parent_node_id	child_node_id	x_cladogram	xend_cladogram	y_order	yend_order
m5node_001189->m5node_001191	horizontal	m5node_001189	m5node_001191	60.000000	61.000000	1138.875000	1138.875000
m5node_001190.vertical	vertical	m5node_001190		61.000000	61.000000	1136.000000	1137.000000
m5node_001190->GCA_050976345.1	horizontal	m5node_001190	GCA_050976345.1	61.000000	62.000000	1136.000000	1136.000000
m5node_001190->GCA_053471885.1	horizontal	m5node_001190	GCA_053471885.1	61.000000	62.000000	1137.000000	1137.000000
m5node_001191.vertical	vertical	m5node_001191		61.000000	61.000000	1138.000000	1139.750000
m5node_001191->GCA_053471805.1	horizontal	m5node_001191	GCA_053471805.1	61.000000	62.000000	1138.000000	1138.000000
m5node_001191->m5node_001192	horizontal	m5node_001191	m5node_001192	61.000000	62.000000	1139.750000	1139.750000
m5node_001192.vertical	vertical	m5node_001192		62.000000	62.000000	1139.000000	1140.500000
m5node_001192->GCA_053472165.1	horizontal	m5node_001192	GCA_053472165.1	62.000000	63.000000	1139.000000	1139.000000
m5node_001192->m5node_001193	horizontal	m5node_001192	m5node_001193	62.000000	63.000000	1140.500000	1140.500000
m5node_001193.vertical	vertical	m5node_001193		63.000000	63.000000	1140.000000	1141.000000
m5node_001193->GCA_053472285.1	horizontal	m5node_001193	GCA_053472285.1	63.000000	64.000000	1140.000000	1140.000000
m5node_001193->GCA_053473265.1	horizontal	m5node_001193	GCA_053473265.1	63.000000	64.000000	1141.000000	1141.000000
m5node_001194.vertical	vertical	m5node_001194		57.000000	57.000000	1365.682559	1606.617188
m5node_001194->m5node_001195	horizontal	m5node_001194	m5node_001195	57.000000	58.000000	1365.682559	1365.682559
m5node_001194->m5node_001645	horizontal	m5node_001194	m5node_001645	57.000000	58.000000	1606.617188	1606.617188
m5node_001195.vertical	vertical	m5node_001195		58.000000	58.000000	1142.000000	1589.365119
m5node_001195->GCA_042610865.1	horizontal	m5node_001195	GCA_042610865.1	58.000000	59.000000	1142.000000	1142.000000
m5node_001195->m5node_001196	horizontal	m5node_001195	m5node_001196	58.000000	59.000000	1589.365119	1589.365119
m5node_001196.vertical	vertical	m5node_001196		59.000000	59.000000	1587.230237	1591.500000
m5node_001196->m5node_001197	horizontal	m5node_001196	m5node_001197	59.000000	60.000000	1587.230237	1587.230237
m5node_001196->m5node_001644	horizontal	m5node_001196	m5node_001644	59.000000	60.000000	1591.500000	1591.500000
m5node_001197.vertical	vertical	m5node_001197		60.000000	60.000000	1585.210474	1589.250000
m5node_001197->m5node_001198	horizontal	m5node_001197	m5node_001198	60.000000	61.000000	1585.210474	1585.210474
m5node_001197->m5node_001642	horizontal	m5node_001197	m5node_001642	60.000000	61.000000	1589.250000	1589.250000
m5node_001198.vertical	vertical	m5node_001198		61.000000	61.000000	1583.920948	1586.500000
m5node_001198->m5node_001199	horizontal	m5node_001198	m5node_001199	61.000000	62.000000	1583.920948	1583.920948
m5node_001198->m5node_001641	horizontal	m5node_001198	m5node_001641	61.000000	62.000000	1586.500000	1586.500000
m5node_001199.vertical	vertical	m5node_001199		62.000000	62.000000	1582.841897	1585.000000
m5node_001199->m5node_001200	horizontal	m5node_001199	m5node_001200	62.000000	63.000000	1582.841897	1582.841897
m5node_001199->GCA_050974225.1	horizontal	m5node_001199	GCA_050974225.1	62.000000	63.000000	1585.000000	1585.000000
m5node_001200.vertical	vertical	m5node_001200		63.000000	63.000000	1581.683794	1584.000000
m5node_001200->m5node_001201	horizontal	m5node_001200	m5node_001201	63.000000	64.000000	1581.683794	1581.683794
m5node_001200->GCA_050980205.1	horizontal	m5node_001200	GCA_050980205.1	63.000000	64.000000	1584.000000	1584.000000
m5node_001201.vertical	vertical	m5node_001201		64.000000	64.000000	1580.367588	1583.000000
m5node_001201->m5node_001202	horizontal	m5node_001201	m5node_001202	64.000000	65.000000	1580.367588	1580.367588
m5node_001201->GCA_050978265.1	horizontal	m5node_001201	GCA_050978265.1	64.000000	65.000000	1583.000000	1583.000000
m5node_001202.vertical	vertical	m5node_001202		65.000000	65.000000	1578.735176	1582.000000
m5node_001202->m5node_001203	horizontal	m5node_001202	m5node_001203	65.000000	66.000000	1578.735176	1578.735176
m5node_001202->GCA_050975185.1	horizontal	m5node_001202	GCA_050975185.1	65.000000	66.000000	1582.000000	1582.000000
m5node_001203.vertical	vertical	m5node_001203		66.000000	66.000000	1576.470352	1581.000000
m5node_001203->m5node_001204	horizontal	m5node_001203	m5node_001204	66.000000	67.000000	1576.470352	1576.470352
m5node_001203->GCA_050975905.1	horizontal	m5node_001203	GCA_050975905.1	66.000000	67.000000	1581.000000	1581.000000
m5node_001204.vertical	vertical	m5node_001204		67.000000	67.000000	1572.940704	1580.000000
m5node_001204->m5node_001205	horizontal	m5node_001204	m5node_001205	67.000000	68.000000	1572.940704	1572.940704
m5node_001204->GCA_050975145.1	horizontal	m5node_001204	GCA_050975145.1	67.000000	68.000000	1580.000000	1580.000000
m5node_001205.vertical	vertical	m5node_001205		68.000000	68.000000	1566.881407	1579.000000
m5node_001205->m5node_001206	horizontal	m5node_001205	m5node_001206	68.000000	69.000000	1566.881407	1566.881407
m5node_001205->GCA_050980355.1	horizontal	m5node_001205	GCA_050980355.1	68.000000	69.000000	1579.000000	1579.000000
m5node_001206.vertical	vertical	m5node_001206		69.000000	69.000000	1556.262814	1577.500000
m5node_001206->m5node_001207	horizontal	m5node_001206	m5node_001207	69.000000	70.000000	1556.262814	1556.262814
m5node_001206->m5node_001640	horizontal	m5node_001206	m5node_001640	69.000000	70.000000	1577.500000	1577.500000
m5node_001207.vertical	vertical	m5node_001207		70.000000	70.000000	1536.525629	1576.000000
m5node_001207->m5node_001208	horizontal	m5node_001207	m5node_001208	70.000000	71.000000	1536.525629	1536.525629
m5node_001207->GCA_050980125.1	horizontal	m5node_001207	GCA_050980125.1	70.000000	71.000000	1576.000000	1576.000000
m5node_001208.vertical	vertical	m5node_001208		71.000000	71.000000	1498.051257	1575.000000
m5node_001208->m5node_001209	horizontal	m5node_001208	m5node_001209	71.000000	72.000000	1498.051257	1498.051257
m5node_001208->GCA_050972385.1	horizontal	m5node_001208	GCA_050972385.1	71.000000	72.000000	1575.000000	1575.000000
m5node_001209.vertical	vertical	m5node_001209		72.000000	72.000000	1429.077611	1567.024904
m5node_001209->m5node_001210	horizontal	m5node_001209	m5node_001210	72.000000	73.000000	1429.077611	1429.077611
m5node_001209->m5node_001500	horizontal	m5node_001209	m5node_001500	72.000000	73.000000	1567.024904	1567.024904
m5node_001210.vertical	vertical	m5node_001210		73.000000	73.000000	1425.155222	1433.000000
m5node_001210->m5node_001211	horizontal	m5node_001210	m5node_001211	73.000000	74.000000	1425.155222	1425.155222
m5node_001210->GCA_050974145.1	horizontal	m5node_001210	GCA_050974145.1	73.000000	74.000000	1433.000000	1433.000000
m5node_001211.vertical	vertical	m5node_001211		74.000000	74.000000	1418.310443	1432.000000
m5node_001211->m5node_001212	horizontal	m5node_001211	m5node_001212	74.000000	75.000000	1418.310443	1418.310443
m5node_001211->GCA_050974165.1	horizontal	m5node_001211	GCA_050974165.1	74.000000	75.000000	1432.000000	1432.000000
m5node_001212.vertical	vertical	m5node_001212		75.000000	75.000000	1405.620887	1431.000000
m5node_001212->m5node_001213	horizontal	m5node_001212	m5node_001213	75.000000	76.000000	1405.620887	1405.620887
m5node_001212->GCA_050974705.1	horizontal	m5node_001212	GCA_050974705.1	75.000000	76.000000	1431.000000	1431.000000
m5node_001213.vertical	vertical	m5node_001213		76.000000	76.000000	1381.241774	1430.000000
m5node_001213->m5node_001214	horizontal	m5node_001213	m5node_001214	76.000000	77.000000	1381.241774	1381.241774
m5node_001213->GCA_050973505.1	horizontal	m5node_001213	GCA_050973505.1	76.000000	77.000000	1430.000000	1430.000000
m5node_001214.vertical	vertical	m5node_001214		77.000000	77.000000	1335.416842	1427.066705
m5node_001214->m5node_001215	horizontal	m5node_001214	m5node_001215	77.000000	78.000000	1335.416842	1335.416842
m5node_001214->m5node_001417	horizontal	m5node_001214	m5node_001417	77.000000	78.000000	1427.066705	1427.066705
m5node_001215.vertical	vertical	m5node_001215		78.000000	78.000000	1326.583685	1344.250000
m5node_001215->m5node_001216	horizontal	m5node_001215	m5node_001216	78.000000	79.000000	1326.583685	1326.583685
m5node_001215->m5node_001415	horizontal	m5node_001215	m5node_001415	78.000000	79.000000	1344.250000	1344.250000
m5node_001216.vertical	vertical	m5node_001216		79.000000	79.000000	1311.667369	1341.500000
m5node_001216->m5node_001217	horizontal	m5node_001216	m5node_001217	79.000000	80.000000	1311.667369	1311.667369
m5node_001216->m5node_001414	horizontal	m5node_001216	m5node_001414	79.000000	80.000000	1341.500000	1341.500000
m5node_001217.vertical	vertical	m5node_001217		80.000000	80.000000	1285.745181	1337.589558
m5node_001217->m5node_001218	horizontal	m5node_001217	m5node_001218	80.000000	81.000000	1285.745181	1285.745181
m5node_001217->m5node_001367	horizontal	m5node_001217	m5node_001367	80.000000	81.000000	1337.589558	1337.589558
m5node_001218.vertical	vertical	m5node_001218		81.000000	81.000000	1279.990361	1291.500000
m5node_001218->m5node_001219	horizontal	m5node_001218	m5node_001219	81.000000	82.000000	1279.990361	1279.990361
m5node_001218->m5node_001366	horizontal	m5node_001218	m5node_001366	81.000000	82.000000	1291.500000	1291.500000
m5node_001219.vertical	vertical	m5node_001219		82.000000	82.000000	1269.980723	1290.000000
m5node_001219->m5node_001220	horizontal	m5node_001219	m5node_001220	82.000000	83.000000	1269.980723	1269.980723
m5node_001219->GCA_050979125.1	horizontal	m5node_001219	GCA_050979125.1	82.000000	83.000000	1290.000000	1290.000000
m5node_001220.vertical	vertical	m5node_001220		83.000000	83.000000	1250.961445	1289.000000
m5node_001220->m5node_001221	horizontal	m5node_001220	m5node_001221	83.000000	84.000000	1250.961445	1250.961445
m5node_001220->GCA_050973725.1	horizontal	m5node_001220	GCA_050973725.1	83.000000	84.000000	1289.000000	1289.000000
m5node_001221.vertical	vertical	m5node_001221		84.000000	84.000000	1216.485391	1285.437500
m5node_001221->m5node_001222	horizontal	m5node_001221	m5node_001222	84.000000	85.000000	1216.485391	1216.485391
m5node_001221->m5node_001360	horizontal	m5node_001221	m5node_001360	84.000000	85.000000	1285.437500	1285.437500
m5node_001222.vertical	vertical	m5node_001222		85.000000	85.000000	1189.788294	1243.182487
m5node_001222->m5node_001223	horizontal	m5node_001222	m5node_001223	85.000000	86.000000	1189.788294	1189.788294
m5node_001222->m5node_001275	horizontal	m5node_001222	m5node_001275	85.000000	86.000000	1243.182487	1243.182487
m5node_001223.vertical	vertical	m5node_001223		86.000000	86.000000	1185.826588	1193.750000
m5node_001223->m5node_001224	horizontal	m5node_001223	m5node_001224	86.000000	87.000000	1185.826588	1185.826588
m5node_001223->m5node_001273	horizontal	m5node_001223	m5node_001273	86.000000	87.000000	1193.750000	1193.750000
m5node_001224.vertical	vertical	m5node_001224		87.000000	87.000000	1180.153175	1191.500000
m5node_001224->m5node_001225	horizontal	m5node_001224	m5node_001225	87.000000	88.000000	1180.153175	1180.153175
m5node_001224->m5node_001272	horizontal	m5node_001224	m5node_001272	87.000000	88.000000	1191.500000	1191.500000
m5node_001225.vertical	vertical	m5node_001225		88.000000	88.000000	1170.306351	1190.000000
m5node_001225->m5node_001226	horizontal	m5node_001225	m5node_001226	88.000000	89.000000	1170.306351	1170.306351
m5node_001225->GCA_053470645.1	horizontal	m5node_001225	GCA_053470645.1	88.000000	89.000000	1190.000000	1190.000000
m5node_001226.vertical	vertical	m5node_001226		89.000000	89.000000	1158.858795	1181.753906
m5node_001226->m5node_001227	horizontal	m5node_001226	m5node_001227	89.000000	90.000000	1158.858795	1158.858795
m5node_001226->m5node_001260	horizontal	m5node_001226	m5node_001260	89.000000	90.000000	1181.753906	1181.753906
m5node_001227.vertical	vertical	m5node_001227		90.000000	90.000000	1144.562500	1173.155090
m5node_001227->m5node_001228	horizontal	m5node_001227	m5node_001228	90.000000	91.000000	1144.562500	1144.562500
m5node_001227->m5node_001232	horizontal	m5node_001227	m5node_001232	90.000000	91.000000	1173.155090	1173.155090
m5node_001228.vertical	vertical	m5node_001228		91.000000	91.000000	1143.000000	1146.125000
m5node_001228->GCA_042610875.1	horizontal	m5node_001228	GCA_042610875.1	91.000000	92.000000	1143.000000	1143.000000
m5node_001228->m5node_001229	horizontal	m5node_001228	m5node_001229	91.000000	92.000000	1146.125000	1146.125000
m5node_001229.vertical	vertical	m5node_001229		92.000000	92.000000	1145.250000	1147.000000
m5node_001229->m5node_001230	horizontal	m5node_001229	m5node_001230	92.000000	93.000000	1145.250000	1145.250000
m5node_001229->GCA_053473065.1	horizontal	m5node_001229	GCA_053473065.1	92.000000	93.000000	1147.000000	1147.000000
m5node_001230.vertical	vertical	m5node_001230		93.000000	93.000000	1144.500000	1146.000000
m5node_001230->m5node_001231	horizontal	m5node_001230	m5node_001231	93.000000	94.000000	1144.500000	1144.500000
m5node_001230->GCA_053472885.1	horizontal	m5node_001230	GCA_053472885.1	93.000000	94.000000	1146.000000	1146.000000
m5node_001231.vertical	vertical	m5node_001231		94.000000	94.000000	1144.000000	1145.000000
m5node_001231->GCA_053470685.1	horizontal	m5node_001231	GCA_053470685.1	94.000000	95.000000	1144.000000	1144.000000
m5node_001231->GCA_053470705.1	horizontal	m5node_001231	GCA_053470705.1	94.000000	95.000000	1145.000000	1145.000000
m5node_001232.vertical	vertical	m5node_001232		91.000000	91.000000	1170.810181	1175.500000
m5node_001232->m5node_001233	horizontal	m5node_001232	m5node_001233	91.000000	92.000000	1170.810181	1170.810181
m5node_001232->m5node_001259	horizontal	m5node_001232	m5node_001259	91.000000	92.000000	1175.500000	1175.500000
m5node_001233.vertical	vertical	m5node_001233		92.000000	92.000000	1168.370361	1173.250000
m5node_001233->m5node_001234	horizontal	m5node_001233	m5node_001234	92.000000	93.000000	1168.370361	1168.370361
m5node_001233->m5node_001257	horizontal	m5node_001233	m5node_001257	92.000000	93.000000	1173.250000	1173.250000
m5node_001234.vertical	vertical	m5node_001234		93.000000	93.000000	1165.740723	1171.000000
m5node_001234->m5node_001235	horizontal	m5node_001234	m5node_001235	93.000000	94.000000	1165.740723	1165.740723
m5node_001234->GCA_053472685.1	horizontal	m5node_001234	GCA_053472685.1	93.000000	94.000000	1171.000000	1171.000000
m5node_001235.vertical	vertical	m5node_001235		94.000000	94.000000	1162.512695	1168.968750
m5node_001235->m5node_001236	horizontal	m5node_001235	m5node_001236	94.000000	95.000000	1162.512695	1162.512695
m5node_001235->m5node_001252	horizontal	m5node_001235	m5node_001252	94.000000	95.000000	1168.968750	1168.968750
m5node_001236.vertical	vertical	m5node_001236		95.000000	95.000000	1161.025391	1164.000000
m5node_001236->m5node_001237	horizontal	m5node_001236	m5node_001237	95.000000	96.000000	1161.025391	1161.025391
m5node_001236->GCA_053473405.1	horizontal	m5node_001236	GCA_053473405.1	95.000000	96.000000	1164.000000	1164.000000
m5node_001237.vertical	vertical	m5node_001237		96.000000	96.000000	1159.050781	1163.000000
m5node_001237->m5node_001238	horizontal	m5node_001237	m5node_001238	96.000000	97.000000	1159.050781	1159.050781
m5node_001237->GCA_053473705.1	horizontal	m5node_001237	GCA_053473705.1	96.000000	97.000000	1163.000000	1163.000000
m5node_001238.vertical	vertical	m5node_001238		97.000000	97.000000	1157.351562	1160.750000
m5node_001238->m5node_001239	horizontal	m5node_001238	m5node_001239	97.000000	98.000000	1157.351562	1157.351562
m5node_001238->m5node_001250	horizontal	m5node_001238	m5node_001250	97.000000	98.000000	1160.750000	1160.750000
m5node_001239.vertical	vertical	m5node_001239		98.000000	98.000000	1155.703125	1159.000000
m5node_001239->m5node_001240	horizontal	m5node_001239	m5node_001240	98.000000	99.000000	1155.703125	1155.703125
m5node_001239->GCA_053473465.1	horizontal	m5node_001239	GCA_053473465.1	98.000000	99.000000	1159.000000	1159.000000
m5node_001240.vertical	vertical	m5node_001240		99.000000	99.000000	1153.906250	1157.500000
m5node_001240->m5node_001241	horizontal	m5node_001240	m5node_001241	99.000000	100.000000	1153.906250	1153.906250
m5node_001240->m5node_001249	horizontal	m5node_001240	m5node_001249	99.000000	100.000000	1157.500000	1157.500000
m5node_001241.vertical	vertical	m5node_001241		100.000000	100.000000	1151.812500	1156.000000
m5node_001241->m5node_001242	horizontal	m5node_001241	m5node_001242	100.000000	101.000000	1151.812500	1151.812500
m5node_001241->GCA_053472385.1	horizontal	m5node_001241	GCA_053472385.1	100.000000	101.000000	1156.000000	1156.000000
m5node_001242.vertical	vertical	m5node_001242		101.000000	101.000000	1149.875000	1153.750000
m5node_001242->m5node_001243	horizontal	m5node_001242	m5node_001243	101.000000	102.000000	1149.875000	1149.875000
m5node_001242->m5node_001247	horizontal	m5node_001242	m5node_001247	101.000000	102.000000	1153.750000	1153.750000
m5node_001243.vertical	vertical	m5node_001243		102.000000	102.000000	1148.500000	1151.250000
m5node_001243->m5node_001244	horizontal	m5node_001243	m5node_001244	102.000000	103.000000	1148.500000	1148.500000
m5node_001243->m5node_001245	horizontal	m5node_001243	m5node_001245	102.000000	103.000000	1151.250000	1151.250000
