sample_id_canonical	assembly_accession	country	year	year_band	source_database	assembly_level	n_contigs	contig_n50	total_sequence_length	prn_mechanism_call	prn_state	read_linkage	include_in_snippy_ctg	in_core_full_alignment	excluded_pre_gubbins_missingness	missing_fraction_pre_gubbins	in_primary_asr_tree	final_contract_status	final_contract_reason
SAMN12585524	GCA_022406935.1	New Zealand	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4107413	4107413	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12585525	GCA_022406915.1	New Zealand	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4109030	4109030	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12585526	GCA_022404855.1	New Zealand	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108959	4108959	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12585527	GCA_022404835.1	New Zealand	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4109504	4109504	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12585528	GCA_022404815.1	New Zealand	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4112438	4112438	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12585529	GCA_022409195.1	New Zealand	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4112099	4112099	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12585530	GCA_022409175.1	New Zealand	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105330	4105330	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12585531	GCA_022409155.1	New Zealand	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105764	4105764	coding_disrupted_other	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12585532	GCA_022409135.1	New Zealand	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4111589	4111589	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN03566786	GCA_001307705.1	Norway	2009	2009-2013	SOURCE_DATABASE_GENBANK	Complete Genome	1	4103254	4103254	intact	intact	not_linked	TRUE	TRUE	FALSE	NA	TRUE	primary_asr_tree	retained_to_rooted_ml_tree_and_asr
SAMEA1931348	GCA_001331055.1	Poland	1963	pre-2009	SOURCE_DATABASE_GENBANK	Scaffold	375	16152	3828670	insufficient_data	insufficient_or_uncertain	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015657	GCA_032272945.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4109548	4109548	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015658	GCA_032274205.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4107437	4107437	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015659	GCA_032275665.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4102215	4102215	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015660	GCA_032276425.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4102192	4102192	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015661	GCA_032277225.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4097549	4097549	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015663	GCA_032278865.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4270955	4270955	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015667	GCA_032282385.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4106451	4106451	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015668	GCA_032283205.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4111529	4111529	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015669	GCA_032284125.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108711	4108711	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015671	GCA_032285665.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4120201	4120201	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015678	GCA_032290225.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4106151	4106151	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015679	GCA_032290245.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4124502	4124502	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015680	GCA_032290265.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4111941	4111941	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015681	GCA_032290285.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4089815	4089815	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015682	GCA_032290305.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4120509	4120509	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015683	GCA_032290325.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4137105	4137105	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015684	GCA_032290345.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108212	4108212	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015685	GCA_032290365.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4106415	4106415	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015686	GCA_032291365.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105371	4105371	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015687	GCA_032291385.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4116865	4116865	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015688	GCA_032291405.1	South Africa	2015	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4181774	4181774	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015662	GCA_032278065.1	South Africa	2016	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105735	4105735	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015670	GCA_032284905.1	South Africa	2016	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4111320	4111320	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015677	GCA_032289745.1	South Africa	2016	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105363	4105363	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015664	GCA_032279645.1	South Africa	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4104319	4104319	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015665	GCA_032280565.1	South Africa	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4150010	4150010	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015666	GCA_032281485.1	South Africa	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4109672	4109672	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015672	GCA_032286425.1	South Africa	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4104270	4104270	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015673	GCA_032287185.1	South Africa	2019	2019-2025	SOURCE_DATABASE_GENBANK	Complete Genome	1	4166941	4166941	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015674	GCA_032288005.1	South Africa	2019	2019-2025	SOURCE_DATABASE_GENBANK	Complete Genome	1	1654410	1654410	insufficient_data	insufficient_or_uncertain	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015675	GCA_032288525.1	South Africa	2019	2019-2025	SOURCE_DATABASE_GENBANK	Complete Genome	1	4095261	4095261	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN33015676	GCA_032288865.1	South Africa	2019	2019-2025	SOURCE_DATABASE_GENBANK	Complete Genome	1	4107339	4107339	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN39482418	GCA_036284505.1	Spain	2010	2009-2013	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108500	4108500	intact	intact	not_linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN40551701	GCA_037908225.1	Spain	2023	2019-2025	SOURCE_DATABASE_GENBANK	Contig	359	19510	3815599	insufficient_data	insufficient_or_uncertain	not_linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN40551703	GCA_037908245.1	Spain	2023	2019-2025	SOURCE_DATABASE_GENBANK	Contig	322	19073	3809346	insufficient_data	insufficient_or_uncertain	not_linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN40551702	GCA_037908285.1	Spain	2024	2019-2025	SOURCE_DATABASE_GENBANK	Contig	390	19477	3820039	insufficient_data	insufficient_or_uncertain	not_linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN40551704	GCA_037908135.1	Spain	2024	2019-2025	SOURCE_DATABASE_GENBANK	Contig	349	18956	3807435	insufficient_data	insufficient_or_uncertain	not_linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN40551705	GCA_037908115.1	Spain	2024	2019-2025	SOURCE_DATABASE_GENBANK	Contig	400	18119	3823616	insufficient_data	insufficient_or_uncertain	not_linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMEA751314	GCA_001332295.1	Sweden	1970	pre-2009	SOURCE_DATABASE_GENBANK	Scaffold	316	18628	3834055	insufficient_data	insufficient_or_uncertain	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMEA751294	GCA_001332255.1	Sweden	1999	pre-2009	SOURCE_DATABASE_GENBANK	Scaffold	354	17389	3813413	insufficient_data	insufficient_or_uncertain	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN03566783	GCA_001307645.1	Sweden	2009	2009-2013	SOURCE_DATABASE_GENBANK	Complete Genome	1	4104305	4104305	coding_disrupted_inversion_or_rearrangement	disrupted	not_linked	TRUE	TRUE	FALSE	NA	TRUE	primary_asr_tree	retained_to_rooted_ml_tree_and_asr
SAMN03566784	GCA_001307665.1	Sweden	2009	2009-2013	SOURCE_DATABASE_GENBANK	Complete Genome	1	4106388	4106388	intact	intact	not_linked	TRUE	TRUE	FALSE	NA	TRUE	primary_asr_tree	retained_to_rooted_ml_tree_and_asr
SAMEA751457	GCA_001211005.1	Taiwan	2005	pre-2009	SOURCE_DATABASE_GENBANK	Scaffold	449	14058	3800385	insufficient_data	insufficient_or_uncertain	linked	TRUE	TRUE	FALSE	NA	TRUE	primary_asr_tree	retained_to_rooted_ml_tree_and_asr
SAMN03464272	GCA_001986195.1	USA	NA	NA	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105333	4105333	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN03702680	GCA_001987815.1	USA	NA	NA	SOURCE_DATABASE_GENBANK	Complete Genome	1	4107448	4107448	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN16357507	GCA_016904355.1	USA	NA	NA	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105080	4105080	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN16357508	GCA_016904375.1	USA	NA	NA	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105436	4105436	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN16357509	GCA_016904215.1	USA	NA	NA	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105604	4105604	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN16357510	GCA_016903095.1	USA	NA	NA	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105067	4105067	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN16357511	GCA_016903175.1	USA	NA	NA	SOURCE_DATABASE_GENBANK	Complete Genome	1	4104031	4104031	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN02614590	GCA_000662235.1	USA	1935	pre-2009	SOURCE_DATABASE_GENBANK	Contig	207	30911	4120162	insufficient_data	insufficient_or_uncertain	linked	TRUE	TRUE	FALSE	NA	TRUE	primary_asr_tree	retained_to_rooted_ml_tree_and_asr
SAMN04388407	GCA_002892765.1	USA	1935	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4314502	4314502	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN03877216	GCA_001687385.1	USA	1939	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4134643	4134643	intact	intact	linked	TRUE	TRUE	FALSE	NA	TRUE	primary_asr_tree	retained_to_rooted_ml_tree_and_asr
SAMN05333716	GCA_001687405.1	USA	1946	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4128979	4128979	intact	intact	linked	TRUE	TRUE	FALSE	NA	TRUE	primary_asr_tree	retained_to_rooted_ml_tree_and_asr
SAMN05333713	GCA_002892745.1	USA	1947	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4162596	4162596	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN05333714	GCA_002892725.1	USA	1947	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4102813	4102813	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN03996251	GCA_001525555.2	USA	1952	pre-2009	SOURCE_DATABASE_GENBANK	Contig	4	3304537	4136096	intact	intact	linked	TRUE	TRUE	FALSE	NA	TRUE	primary_asr_tree	retained_to_rooted_ml_tree_and_asr
SAMN04221179	GCA_001988035.1	USA	1955	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4122649	4122649	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN04994865	GCA_001686625.1	USA	1977	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4124767	4124767	intact	intact	not_linked	TRUE	TRUE	FALSE	NA	TRUE	primary_asr_tree	retained_to_rooted_ml_tree_and_asr
SAMN11821629	GCA_013168675.1	USA	1993	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4181656	4181656	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN08469391	GCA_004636285.1	USA	1995	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4131102	4131102	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10298211	GCA_008823065.1	USA	1995	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4131102	4131102	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN03996260	GCA_001558395.2	USA	1999	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4100859	4100859	intact	intact	linked	TRUE	TRUE	FALSE	NA	TRUE	primary_asr_tree	retained_to_rooted_ml_tree_and_asr
SAMEA751257	GCA_001332175.1	USA	2000	pre-2009	SOURCE_DATABASE_GENBANK	Scaffold	339	17736	3832258	insufficient_data	insufficient_or_uncertain	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN03455331	GCA_001984925.1	USA	2000	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105364	4105364	intact	intact	linked	TRUE	TRUE	FALSE	NA	TRUE	primary_asr_tree	retained_to_rooted_ml_tree_and_asr
SAMN03455333	GCA_001984965.1	USA	2000	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4101097	4101097	intact	intact	linked	TRUE	TRUE	FALSE	NA	TRUE	primary_asr_tree	retained_to_rooted_ml_tree_and_asr
SAMN03702609	GCA_001986375.1	USA	2000	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4103277	4103277	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN03702610	GCA_001986415.1	USA	2000	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4103249	4103249	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN03702611	GCA_001986435.1	USA	2000	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108515	4108515	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN03702615	GCA_001986515.1	USA	2000	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4106392	4106392	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN04221181	GCA_001988075.1	USA	2000	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4106401	4106401	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN04221182	GCA_001988095.1	USA	2000	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4102201	4102201	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN04221183	GCA_001988115.1	USA	2000	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4106366	4106366	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN04383559	GCA_001988555.1	USA	2000	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4104403	4104403	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN05583810	GCA_002286055.1	USA	2000	pre-2009	SOURCE_DATABASE_GENBANK	Complete Genome	1	4104297	4104297	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
