sample_id_canonical	biosample_accession	assembly_accession	sra_run_accession	country_iso3	year	mlst_st	phylo_lineage	prn_call_initial	prn_mechanism_call	prn_call_confidence	prn_event_id	prn_query_cov_pct	prn_best_single_cov_pct	prn_hsp_n	bp_category	insertion_subject_gap_bp	is_element_best_hit	is_element_best_hit_pident	is_element_best_hit_qcov	read_validation_status	read_validation_support	evidence_flags	notes	bioproject_accession	country	date_resolution	source_database	sequencing_tech	total_sequence_length	gc_percent	n_contigs	contig_n50	ena_run_accession	sra_sample_accession	ena_sample_accession	raw_reads_available	raw_read_run_count	raw_read_link_status	raw_read_link_source	duplicate_group_id	record_decision	analysis_cohort_id	analysis_cohort_name	phylogeny_manifest_type	phylogeny_selected_for_tree	ptxP_label	fim3_label	fhaB2400_5550_label	marker_23s_status	background_profile_id	background_display_label	published_lineage_label	published_sublineage_label	typing_source_tier	phylo_lineage_source	prn_interpretable	prn_disrupted	evidence_tier	rescued_prn_call	country_program_target	prn_rescue_status	prn_rescue_source	has_reads	data_origin	culture_status	specimen_type	ct_or_dna_input	provenance_note
SAMN11822394	SAMN11822394	GCA_013168415.1	SRR9131599	USA	2017			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11822395	SAMN11822395	GCA_013168395.1	SRR9131665	USA	2017			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11822396	SAMN11822396	GCA_013168375.1	SRR9131664	USA	2017			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11822397	SAMN11822397	GCA_013168355.1	SRR9131663	USA	2017			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11822404	SAMN11822404	GCA_013168335.1	SRR9131576;SRR9151824	USA	2017			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.81	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier	PRJNA279196	USA	year	SOURCE_DATABASE_GENBANK	PacBio RSII; Illumina MiSeq	4182922	67.5	1	4182922		SRS4825163		true	2	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_001040	retain_unique	A	global_historical_phylogeny	balanced	true											True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11822427	SAMN11822427	GCA_008180025.1	SRR9131584	USA	2017			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11822428	SAMN11822428	GCA_008180005.1	SRR9131586	USA	2017			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11883804	SAMN11883804	GCA_013168315.1	SRR9151823					intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier																																	True	False	assembly_low			not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12108490	SAMN12108490	GCA_050562895.1	SRR9589903	USA	2018			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov91	100.00	91.26	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12108514	SAMN12108514	GCA_050562885.1	SRR9589857	USA	2018			disrupted_multi_hsp	coding_disrupted_other	rule_medium	prn_evt_other_disruption__insertion_like__gap1042	100.00	58.47	2	insertion_like	1042	IS481	79.75	100.00	not_run	not_evaluated	bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;no_supported_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12108519	SAMN12108519	GCA_050562855.1	SRR9589862	USA	2018			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12108524	SAMN12108524	GCA_050562875.1	SRR9589876	USA	2018			disrupted_multi_hsp	coding_disrupted_other	rule_medium	prn_evt_other_disruption__insertion_like__gap1041	100.00	58.47	2	insertion_like	1041	IS481	62.73	100.00	not_run	not_evaluated	bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;no_supported_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12108529	SAMN12108529	GCA_050562865.1	SRR9589879	USA	2018			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12108533	SAMN12108533	GCA_050562805.1	SRR9589872	USA	2018			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12108538	SAMN12108538	GCA_050562825.1	SRR9589847	USA	2018			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12108543	SAMN12108543	GCA_050562845.1	SRR9589840	USA	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12305702	SAMN12305702	GCA_050562815.1	SRR9718365	USA	2019			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12305707	SAMN12305707	GCA_050562765.1	SRR9718370	USA	2019			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12305712	SAMN12305712	GCA_050562835.1	SRR9718383	USA	2019			disrupted_multi_hsp	coding_disrupted_other	rule_medium	prn_evt_other_disruption__insertion_like__gap1041	100.00	58.47	2	insertion_like	1041	IS481	58.79	100.00	not_run	not_evaluated	bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;no_supported_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12305717	SAMN12305717	GCA_050562795.1	SRR9718386	USA	2019			disrupted_multi_hsp	coding_disrupted_other	rule_medium	prn_evt_other_disruption__insertion_like__gap1042	100.00	58.47	2	insertion_like	1042	IS481	66.99	100.00	not_run	not_evaluated	bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;no_supported_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12305718	SAMN12305718	GCA_050562695.1	SRR9718389	USA	2019			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12305719	SAMN12305719	GCA_050562755.1	SRR10250480;SRR9718388	USA	2019			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12305720	SAMN12305720	GCA_050562735.1	SRR9718381	USA	2019			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12305721	SAMN12305721	GCA_050562775.1	SRR9718380	USA	2019			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12305724	SAMN12305724	GCA_050562745.1	SRR9718349	USA	2019			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12305729	SAMN12305729	GCA_050562705.1	SRR9718354	USA	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12305734	SAMN12305734	GCA_050562725.1	SRR10250493;SRR9718391	USA	2019			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN12305738	SAMN12305738	GCA_050562785.1	SRR10250489;SRR9718395	USA	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
